ID,SMILES,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2,PC-1(6%),PC-2(4%),FDA,COCONUT,Fragments
X8F_cov,C[C@@H](CC[C@@H](C(=O)C(=O)NC)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OC)F,498.285363188,6,3,1.3223000000000011,133.91,0.7916666666666666,2,11,9,39.367016,-60.539795,-1.6701722,3.9842508,1.5870127124228148,-0.1650049915595561,0,0,0
X83_cov,C[C@H](CC[C@@H](C(=O)C(=O)NC)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OC)F,498.285363188,6,3,1.3223000000000011,133.91,0.7916666666666666,2,11,9,39.36704,-60.53981,-1.5717598,3.932783,1.5870127124228148,-0.1650049915595561,0,0,0
X7F_cov,C1=C(C2=C(C(=C1)O)C(C=CC2=O)=O)O,190.026608672,4,2,1.033,74.6,0.0,2,4,0,-5.5731726,21.187098,7.685834,3.482527,-1.5962072418096283,-0.6950450386761458,0,CNP0290261.0,0
X70_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)C(=O)N4CC(C4)(F)F)C,635.2742250360001,6,3,1.0103000000000026,144.99,0.7857142857142857,4,16,8,35.00418,-70.72943,-2.7700996,3.6623194,2.7642949705757545,0.5845868044598985,0,0,0
X6T_cov,CC1(CN(C1)C(=O)C(=O)[C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@@H]3[C@@H]4[C@@H](C4(C)C)CN3C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C,627.324368788,6,3,1.4012000000000047,144.99,0.8,4,14,8,34.999866,-70.72673,-2.8920202,3.6712036,2.811682199462469,0.769856284760282,0,0,0
X6O_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)C(=O)N4CCC4)C,599.29306866,6,3,0.7651000000000023,144.99,0.7857142857142857,4,14,8,34.778202,-70.908104,-2.6932719,3.7185724,2.797687046988658,0.9088825696057227,0,0,0
X5W_2_cov,B(O)(C1=CC(=CC(=C1)C(=O)N(C)CC2=CC=CC=C2)NC(=O)C4=CC(=C3C=CC(=CC3=N4)OC)OC)O,499.19146595199993,7,3,2.4563,121.22000000000001,0.14814814814814814,4,10,8,-3.8577907,9.703209,7.690659,2.7126353,-0.595732666324462,0.003692989410160738,0,0,0
X5C_cov,CCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC5=CC=CC=C5)C(=O)[C@]6(CO6)C,675.3420695400001,5,5,5.069800000000004,148.48,0.35,6,10,17,-19.678007,-60.923477,0.803865,8.246048,1.8700431680618401,-1.0203572899386832,0,0,0
X57_cov,CC1=C[C@H](N2C[C@H]1N(C2=O)O[C@@H](C(=O)O)F)C(=O)N,273.076098704,4,2,-0.7817999999999996,113.17,0.5,2,9,4,-37.397217,40.92618,4.813909,8.996459,-0.18846141031292443,-0.24312700895738731,0,0,0
X4N_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C#N)C,513.256289228,5,3,1.487280000000001,131.4,0.7916666666666666,3,12,6,34.401825,-68.7412,-2.6964898,3.909626,2.662904368857484,0.7943487983386698,0,0,0
X3K_cov,C=CC(=O)NC1=CC=CC(=C1)C2=C3C=CNC3=NC=C2,263.105862036,2,2,3.354400000000001,57.78,0.0,3,4,3,48.387333,45.232967,11.098719,5.932914,-1.4352023509560208,2.1647059409721248,0,0,0
X3I_cov,C[C@H](CCC(=O)CF)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OCC#C)C)C,430.324708836,2,0,6.618600000000008,26.3,0.8928571428571429,4,3,7,-36.62567,-15.819606,3.9296746,4.4897423,0.3885136721082178,-0.9481001612791361,0,0,0
X3F_cov,C=CC(=O)C1=C(C=CC(=N1)C#N)N2CCCOCC2,257.11642672,5,0,1.54868,66.22,0.35714285714285715,2,5,3,29.888708,45.70966,9.045548,6.4224753,-1.4805041706352788,1.8634682969167575,0,0,0
X2S_cov,C1=CC(=C(C=C1OS(=O)(=O)F)OCCN2C=CC(=O)NC2=O)OC3=CC(=CC(=C3)C#N)Cl,481.014676656,9,1,2.5260800000000003,140.48000000000002,0.10526315789473684,3,13,8,13.676476,40.49735,8.192585,5.107969,-1.3272287272091903,0.6125305021727905,0,0,0
X2J_cov,C1=CC(=C(C=C1OS(=O)(=O)F)OCCN2C=CC(=O)NC2=O)OC3=CC(=CC(=C3)C=CC#N)Cl,507.03032672,9,1,3.191180000000001,140.48000000000002,0.09523809523809523,3,13,9,13.617216,40.478676,8.289101,4.9811416,-1.2234853563291388,0.9779428191235779,0,0,0
X2G_cov,C1=CC(=C(C=C1OS(=O)(=O)F)OCCN2C=CC(=O)NC2=O)OC3=CC(=CC(=C3)C=CC#N)F,491.05987726,9,1,2.6768800000000006,140.48000000000002,0.09523809523809523,3,13,9,13.594083,40.47141,8.057304,4.909257,-1.1551399731483,0.8778689567208623,0,0,0
X1Z_cov,COC[C@H](C(=O)NC1(CCC1)C(C(=O)NCC2=NC=CS2)=O)NC(=O)[C@@H](C3CCCCC3)NC(=O)C4CCC(CC4)(F)F,625.274561472,8,4,2.389100000000001,155.58999999999997,0.7241379310344828,4,14,13,14.422655,-33.062344,4.384586,5.4950995,1.2743230328498547,-0.017622552681885867,0,0,0
X1L_cov,CC(C1=NC=C(C(=N1)OC2=CC=CC=C2)C(=O)N[C@H](/C=C/S(=O)(=O)C)C3CC3)(F)F,437.12208359199997,6,1,3.447300000000002,98.25,0.35,3,10,8,-2.6957736,-13.086082,6.036643,5.1963725,0.9087864430728908,1.1273046751731763,0,0,0
WYR_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,653.322476968,7,5,2.2988000000000035,171.79999999999998,0.47058823529411764,3,13,16,9.346518,-78.52147,-1.8033789,6.8709145,4.811803827293304,-0.07414890689017799,0,0,0
WUZ_cov,CC1=CC(=O)N(C1=O)C2=CC=C(C=C2)C(=O)NCC3=C(C=C(C=C3)Cl)Cl,388.038147668,3,1,3.7429000000000023,66.48,0.10526315789473684,3,7,4,17.552803,5.7661824,7.34051,5.30609,-0.8566503497957182,0.025112968606838523,0,0,0
WUU_cov,C1=CC(=CC=C1C(=O)NCC2=C(C=C(C=C2)Cl)Cl)N3C(=O)C=CC3=O,374.02249760399997,3,1,3.352800000000001,66.48,0.05555555555555555,3,7,4,17.550432,5.774077,7.516171,5.2822466,-1.0441157597631345,-0.07718112677185092,0,0,0
WUK_cov,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)C3=CC=CC=C3CCC(=O)NNC(=O)/C=C/C(=O)OC,473.19507096399997,5,3,3.1400000000000006,113.60000000000001,0.18518518518518517,3,8,8,17.14988,-16.962307,5.459335,6.665432,0.22603808792245528,-0.3025372693845056,0,0,0
WU9_cov,C[C@H](CCC(=O)CF)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OCCOCCOCC#C)C)C,518.377138332,4,0,6.651800000000008,44.760000000000005,0.90625,4,5,13,-36.537106,-15.881899,3.8884213,4.444197,0.3825775874305278,-0.9249986461330709,0,0,0
WTV_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@H]1CCCO1)/C=C\2/CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,623.300678904,7,3,4.121300000000002,132.05999999999997,0.47058823529411764,4,11,14,8.957261,-62.637257,0.63139915,6.4709206,3.6561396532372004,-0.2254617384001457,0,0,0
WTU_cov,C=CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)N2CCCC2,280.088163372,3,1,1.5956,66.48,0.3076923076923077,2,6,4,39.90616,50.682453,10.33605,6.5451083,-1.2538742643435992,1.8958871034992881,0,0,0
WTO_cov,C=CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)N2CCC[C@H]2C(=O)OC,338.09364267599994,5,1,1.1371999999999998,92.78000000000002,0.3333333333333333,2,8,5,39.565895,50.989197,10.153673,6.746594,-0.43478843930563627,2.325019726155464,0,0,0
WTK_cov,C=CC(=O)NC1=CC(=C(C=C1)[S](=O)(=O)N2CCCC2)OC,310.09872805599997,4,1,1.6042,75.71000000000001,0.35714285714285715,2,7,5,40.059795,50.531357,10.659046,6.789889,-0.8592443511827101,2.4008387577447374,0,0,0
WTE_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCO1)/C=C\2/CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,623.300678904,7,3,4.121300000000002,132.05999999999997,0.47058823529411764,4,11,14,8.9573145,-62.636696,0.63886106,6.526613,3.6561396532372004,-0.2254617384001457,0,0,0
WS9_cov,C1C[C@H](N(C1)C(=O)C2(CC2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)N[C@@H](CC(=O)N)/C=C/C4=NC=CO4,506.17770456000005,6,2,2.6694000000000004,127.76,0.4166666666666667,4,12,9,35.246075,-35.157368,4.5654984,7.804985,0.9718032250825075,1.2060077673225853,0,0,0
WS8_cov,B(C1=CC(=CC(=C1)OC)OC)(O)O,182.07503923200002,4,2,-0.6164000000000002,58.92,0.25,1,5,3,-5.161676,14.454838,7.874967,3.1050649,-1.595126671747563,-0.6959074185396762,0,0,0
WRZ_cov,C=CC(=O)NC1=CC=C(C=C1)C(=O)NCC2=C(C=C(C=C2)Cl)Cl,348.043233048,2,2,4.047900000000002,58.2,0.058823529411764705,2,6,5,43.20706,41.57051,10.022118,6.1139855,-1.3322511703342306,1.1061217986231735,0,0,0
WR9_cov,C#C[C@H](CC(=O)N)NC(=O)[C@@H]1CCCN1C(=O)C2(CC2)C3=CC=C(C=C3)OCC4CC4,423.215806408,4,2,1.4914000000000005,101.73,0.5416666666666666,4,7,9,35.259262,-34.992332,4.847401,7.290765,0.8022299435049575,0.3805691424349909,0,0,0
WR1_cov,C[C@H](C(=O)C1CO1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,396.16852186799997,5,2,1.9966999999999995,97.03000000000002,0.3181818181818182,3,7,9,1.964214,-45.27262,2.0595393,6.2540913,2.2277895977604323,-0.9261656654203912,0,0,0
WQX_cov,C1=C(C=C(C(=C1)Br)F)[S](=O)(=O)N2CCOC3(C2)CN(C3)C(=O)CCl,439.96084596,4,0,1.4289000000000003,66.92,0.5,3,10,3,50.524494,4.2529316,7.037046,9.004671,-1.4010905114285546,0.4691441763887037,0,0,0
WQE_cov,C1=C(C=C(C(=C1)Br)F)[S](=O)(=O)N2CCCC3(C2)CN(C3)C(=O)CCl,437.981581404,3,0,2.440100000000001,57.690000000000005,0.5333333333333333,3,9,3,50.153442,5.3131533,7.1702747,9.005343,-1.3326173626769424,0.6224849933524511,0,0,0
WQ5_cov,C1=C(C=C(C(=C1)C(F)(F)F)F)[S](=O)(=O)N2CCC(CC2)CNC(=O)CCl,416.058453964,3,1,2.6002,66.48,0.5333333333333333,2,11,5,57.848713,4.463741,7.1087065,9.748257,-0.49799960598439585,0.8618904744779384,0,0,0
WQ0_cov,C1=C(C=C(C(=C1)Br)F)[S](=O)(=O)N2CCC(CC2)CNC(=O)CCl,425.981581404,3,1,2.3439000000000005,66.48,0.5,2,9,5,57.74382,4.235508,6.9940705,9.778771,-0.5550413280723628,0.7832036264021458,0,0,0
WPW_cov,C1=C(C=C(C(=C1)Cl)F)[S](=O)(=O)N2CCC(CC2)CNC(=O)CCl,382.032096984,3,1,2.2348,66.48,0.5,2,9,5,57.979553,4.2455883,7.051373,9.737597,-0.5270924542705394,0.8498949019560048,0,0,0
WOH_cov,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCC1=CC=CC=C1,426.166997644,5,3,1.3015000000000019,130.82999999999998,0.47368421052631576,1,10,10,-0.553473,-52.831177,1.1293736,6.4919367,2.004925819789969,-1.52267975141677,0,0,0
WNC_cov,C[C@H]2CC=CC(=O)[C@@H](O)[C@@H](O)CCOC1=C(C(=CC(=C1)O)O)C(=O)O2,352.1158175999999,8,4,0.6627999999999996,133.52,0.4117647058823529,2,8,0,-39.13631,52.611565,8.790706,2.1432078,-0.7925965714872819,0.17857549952983667,0,0,0
WN3_cov,C1=CC(=CC(=C1)[S](=O)(=O)F)[S](=O)(=O)NC2=CC=CN=N2,316.9940259560001,6,1,0.9356,106.09,0.0,2,10,4,14.547761,15.286411,8.071965,5.602151,-1.7440930713871263,0.19190337256260356,0,0,0
WN2_cov,C[C@H]2CC=CC(=O)[C@@H](O)[C@@H](O)CCCCC1=C(C(=CC(=C1)O)O)C(=O)O2,364.15220310799987,7,4,1.6067,124.29,0.47368421052631576,2,7,0,-38.496975,53.385155,8.598855,2.2301319,-0.6899927243848181,0.22864415402064195,0,0,0
WMX_cov,CCOCOC1=CC(=C2C(=C1)CCCC[C@@H]([C@@H](C(C=CC[C@@H](OC2=O)C)=O)O)O)O,422.19406791999984,8,3,2.2739000000000016,122.52000000000001,0.5454545454545454,2,8,4,-38.230637,53.966427,8.565932,2.3396227,-0.4388227185910337,0.20903972603124443,0,0,0
WMU_cov,C1=CC(=CC(=C1)[S](=O)(=O)F)[S](=O)(=O)NC2=CC=NC=C2,315.9987769880001,5,1,1.5406,93.2,0.0,2,9,4,14.036984,15.453574,7.995135,5.367628,-1.7141354498827333,0.1314589904629481,0,0,0
WMT_cov,C[C@H]2CC=C(C(=O)[C@H]([C@H](CCOC1=C(C(=CC(=C1)O)O)C(=O)O2)O)O)F,370.10639578799993,8,4,0.9599999999999995,133.52,0.4117647058823529,2,9,0,-39.64273,52.78975,8.516676,2.2452662,-0.7789304926411211,0.28999777419692774,0,0,0
WMN_cov,C[C@H]2CC=CC(=O)[C@@H](O)[C@@H](O)CCC=CC1=C(C(=CC(=C1)O)O)C(=O)O2,362.13655304399987,7,4,1.6872999999999996,124.29,0.3684210526315789,2,7,0,-38.322037,52.620037,8.717202,2.1368504,-0.7810986350858422,0.07027366881390695,0,0,0
WMI_cov,C[C@H]2CC=CC(=O)[C@@H](O)[C@@H](O)CCCC1=C(C(=CC(=C1)O)O)C(=O)O2,350.1365530439999,7,4,1.2165999999999997,124.29,0.4444444444444444,2,7,0,-38.510395,53.32316,8.595433,2.1798778,-0.7385291637611641,0.2093117131379877,0,0,0
WMC_cov,C1=C(C2=C(C=C1O)OCC[C@@H]([C@@H](C(C=CCCOC2=O)=O)O)O)O,338.1001675359999,8,4,0.27430000000000004,133.52,0.375,2,8,0,-39.706238,51.8468,8.514127,2.2994325,-1.0175975014120793,0.10654349051214347,0,0,0
WM6_cov,O[C@@H]2COC1=C(C(=CC(=C1)O)O)C(=O)OCCC=CC(=O)[C@@H](O)[C@H]2O,354.09508215599993,9,5,-0.7549000000000003,153.75,0.375,2,9,0,-39.819218,51.668674,8.376394,2.3504918,-1.2036623381583933,-0.17848974813964316,0,0,0
WLP_cov,C1=CC=C(C(=C1)S)Cl,143.98004884,1,1,2.6287000000000007,0.0,0.0,1,2,0,0.06879444,20.625296,7.5833173,4.5390706,-1.8427085364643092,-0.4265519598420838,0,0,Frag095
WKK_cov,B(C1=CSC2=CC=CC=C12)(O)O,178.025980864,3,2,0.5811,40.46,0.0,2,4,1,-8.365946,12.346289,7.921395,3.1386812,-1.7821838050303889,-0.7258704258362764,0,0,Frag096
WIO_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C)OC2=CC(=CC=C2)F,479.2431640279999,6,3,2.3339,122.83000000000001,0.5833333333333334,2,10,12,8.486106,-90.66846,-1.687229,7.704402,4.672280580987989,0.9249144129574178,0,0,0
WGI_cov,C1CCC2(CC1)C[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,455.242021156,5,2,2.5579,104.81,0.6,4,8,7,21.841917,-74.5367,-2.6936405,5.8683047,3.4775468140105863,1.440221854342947,0,0,0
WGF_cov,CNC1=C(C(=NN1[C@H]2C[C@@H](N(C2)C(=O)C=C)COC)C#CC3=C(C=C4C(=C3F)N=CN4C5CC5)F)C(=O)N,523.2143441640001,8,2,2.3606999999999996,120.3,0.38461538461538464,5,12,7,21.873562,47.959747,9.740164,7.092129,-0.2894322352802412,2.211749460758286,0,0,0
WGE_cov,C1CCC2(C1)C[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,441.226371092,5,2,2.1677999999999997,104.81,0.5833333333333334,4,8,7,21.859121,-74.55713,-2.7518134,5.834021,3.4504246813890362,1.423521341449583,0,0,0
WFD_cov,CC1=CC(=NN1)NC2=CC(=NC(=N2)C3=CC=C(C=C3)C4CCN(CC4)C(=O)C=C)N5CCN(CC5)C,486.285557708,7,2,3.562520000000002,93.28,0.4074074074074074,5,9,6,46.17307,58.459946,10.291235,6.897032,-0.3270177117898923,3.20507955957502,0,0,0
WF7_cov,CC1=CC(=NN1)NC2=CC(=NC(=N2)/C=C/C3=CC=C(C=C3)NC(=O)C=C)N4CCN(CC4)C,444.238607516,7,3,3.298420000000002,102.07,0.25,4,9,7,46.415173,58.157425,10.948651,6.7630467,-0.8142088333321092,2.8241877476436854,0,0,0
WF5_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C)OC2=CC=C(C=C2)Cl,495.2136134879999,6,3,2.8482000000000003,122.83000000000001,0.5833333333333334,2,10,12,8.345077,-90.49919,-1.7525659,7.7171297,4.653711445037652,0.757864206992586,0,0,0
WEU_cov,CN(CC(=O)NNC(=O)CCl)C1=CC=C(C=C1)Cl,289.038482016,3,2,1.1623999999999997,61.440000000000005,0.2727272727272727,1,7,4,24.911049,-1.3120693,5.8940363,6.743159,-0.9320672882795793,-0.47299162637465475,0,0,0
WE0_cov,CC(C)[C@@H](C(=O)N1[C@H](C2(CCC1CC2)O)C(=O)N[C@H]3CC(=O)O[C@@H]3O)NC(=O)C4=CC5=CC=CC=C5C=C4,523.2318503959999,7,4,1.2288000000000017,145.27,0.5,6,10,6,-6.6124535,-8.450358,5.4832516,4.926514,0.5845032714887298,0.6403607460742037,0,0,0
WCJ_cov,CC1=NC(=NC=C1)OC2=C(C=C(C=C2)C3=C(N(C4=NC=NC(=C34)N)C)C5=CC=C(C=C5)NC(=O)C(=C)C)F,509.197551228,8,2,5.428920000000003,120.84,0.10714285714285714,5,10,6,10.298621,69.537315,10.342037,5.7782536,-1.4470463565953346,1.5520092576117754,0,0,0
W9N_cov,CC1=C(C=CC(=C1)C2=NN(C3=NC=NC(=C23)C)C4C[C@H]5CC[C@@H](C4)N5C(=O)C=C)OC6=CC7=C(C=C6)N(C=N7)C,533.253923232,8,0,5.669640000000006,90.96,0.3225806451612903,7,9,5,31.555841,68.20206,10.5758505,8.24835,-1.0456907191253952,2.8302943260757902,0,0,0
W6Q_cov,CC1=CC(=C(C=C1)C)CNC(=O)C(=O)[C@H](C)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C,824.4769402600001,10,11,-2.318460000000008,349.15,0.5263157894736842,2,21,24,-16.644142,-43.099934,2.695119,7.8053656,1.4442435874911894,-1.3585361687545023,0,0,0
W5T_cov,C(C(=O)NCC1CCN(CC1)[S](=O)(=O)C2=CC=C(C=C2)Cl)Cl,364.041518796,3,1,2.0957,66.48,0.5,2,8,5,58.425728,3.2588415,6.95529,9.926307,-0.47643653930579455,0.5356385911230027,0,0,0
W5N_cov,CC(=CC[C@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)NC4CCC(CC4)N)OC)C,422.278072316,6,2,3.0589000000000013,98.64,0.8695652173913043,4,7,6,-25.737051,10.45055,5.518225,4.241402,0.1479614147001191,-0.15666261350657268,0,0,0
W48_cov,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2C=CNC2=O)C=O)NC(=O)OCC3=CC(=CC=C3)Cl,475.18739873999994,5,3,3.2387000000000006,113.60000000000001,0.5,3,9,10,4.9874325,-77.91872,-2.4304104,6.9299436,2.9970356666897033,0.7459670563914855,0,0,0
W41_cov,C1=CC(=NN2C1=NN=N2)Cl,154.999872744,5,0,0.17269999999999985,55.97,0.0,2,6,0,1.7046473,20.925898,7.199714,4.6644187,-1.8232163648610635,-0.16673040182621537,0,0,0
W3T_cov,C(C(=O)N1[C@@H]2CC[C@H]1CN(C2)C3=NC(=NC4=C(C(=NC=C34)C5=C6C(=CC(=C5)O)C=CC(=C6C#C)F)F)OC[C@@]78CCCN7C[C@@H](C8)F)Cl,676.2176512239998,8,1,5.183700000000005,94.92,0.42857142857142855,8,13,6,29.745874,25.346092,7.6920133,7.3266926,-0.7955219815972323,1.6382330357653037,0,0,0
W3F_cov,CC1=C(NC(=C1NC(=O)C(=O)C2=CC=CO2)C)/C=C\3/C4=C(C=CC(=C4)C(=O)N[C@H](C)C5=CC=C(C=C5)F)NC3=O,540.18089812,5,4,5.168740000000003,133.29999999999998,0.13333333333333333,5,10,7,7.403916,35.763428,8.720633,4.8163404,0.17949340806761793,0.25654764779919587,0,0,0
W2P_cov,CN(C)C/C=C/C(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=CC=CC(=C4)C(F)(F)F)Cl,558.175786412,7,2,5.873400000000005,84.31,0.2222222222222222,4,12,10,51.75661,30.745613,7.9170203,6.737694,-0.9824778071946154,1.4394229030777483,0,0,0
W2C_cov,C1CNC(CC1O)C(=O)NC(CC2=CC=C(C=C2)C3=CC=C(C=C3)C#N)C#N,374.17427594400004,5,3,1.8890600000000004,108.94,0.3181818181818182,3,6,5,32.950615,-25.257423,4.721652,7.5445156,0.9456922095761382,0.015608393469724846,0,0,0
W1U_cov,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)N2CC[C@@H]2C3=CC=CC=C3,442.258005568,4,3,2.157700000000001,107.61,0.5833333333333334,3,8,8,8.014429,-83.045105,-2.5200732,6.229725,3.679029120711441,1.2824386509251897,0,0,0
W1L_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)N(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,556.1644108,4,2,4.417800000000003,98.82,0.42857142857142855,5,10,7,28.492483,-75.80313,-3.0050955,4.9123764,2.9742414145074134,1.6849662051313856,0,0,0
W1C_cov,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CN=CC=C2,418.22162005999996,6,3,1.3225000000000011,126.49000000000001,0.5714285714285714,2,9,9,5.905362,-83.061035,-2.4356565,6.3753586,4.129069621334632,1.1848084159152148,0,0,0
W0W_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C(OC3=CC=C(C=C3)Cl)OC4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CC=NC5=O)C=O)C,585.1433410080001,6,1,3.9514000000000022,114.37,0.41379310344827586,5,11,10,28.815563,-76.75335,-3.0451262,4.9491353,1.6185384947257495,1.338448120005318,0,0,0
W0L_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,555.1691618319999,4,2,3.8182000000000027,95.58000000000001,0.4482758620689655,5,9,8,28.630371,-75.7466,-2.967429,4.8407874,2.983571867269152,1.4509381825532373,0,0,0
W0K_cov,CC(=O)NCCS,119.040484908,2,2,0.05230000000000001,29.1,0.75,0,3,2,-14.557088,-10.21774,4.662922,5.2163067,-0.8170858175383997,-1.5192892430015885,0,CNP0516453.0,Frag097
W0B_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,503.242021156,5,2,3.078900000000001,104.81,0.4482758620689655,5,8,8,29.439686,-75.27678,-2.9786134,4.7987733,3.3050707547130513,1.3238311267774852,0,0,0
VZT_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,539.223177532,5,2,3.357100000000001,104.81,0.4482758620689655,5,10,8,29.585953,-75.4071,-2.887896,4.8332872,3.1438071899363513,1.4457170966678092,0,0,0
VZO_cov,CC(C)[N]1C=C(C2=NC(=C(C=C12)CN3CCN(CC3)C)C=O)C(=O)NC4=NC=C(C(=C4)NCCOC)C#N,518.275386948,10,2,2.754380000000001,128.41,0.4444444444444444,4,11,10,27.164478,12.458436,7.7947507,6.188952,-0.08971748360926511,1.180098746749424,0,0,0
VZB_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,433.25767122,5,2,1.0286000000000013,104.81,0.8260869565217391,4,8,8,28.31721,-74.42839,-2.9124484,4.84894,3.233632517090696,1.1352014878839791,0,0,0
VVI_cov,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC(=NC=C2C#N)NC(=O)NC3=NC(=C(C=C3OC)Br)C=O,563.97152042,8,2,5.417680000000003,139.12,0.14285714285714285,3,13,7,27.408472,14.693579,7.8455796,5.738222,-0.6054598639949635,0.895878641604615,0,0,0
VUZ_cov,CC[N]1C=C(C=N1)NC3=NC(=C2C=C(C=CC2=N3)Cl)NC4=CC(=CC=C4)NC(=O)C=C,433.14178594000003,7,3,5.1113000000000035,96.75999999999999,0.09090909090909091,4,9,7,48.347412,51.063057,11.147653,6.5219274,-1.0659501867286687,2.1450144177784796,0,0,0
VTY_cov,CC1=C[C@H](OC1=O)O,114.031694052,3,1,-0.1921,46.53,0.4,1,3,0,-17.727045,21.832384,6.5431814,3.1964357,-1.280993229378703,-0.6404404170853888,0,CNP0160871.1,Frag098
VSP_cov,CC(C)N1C2=NC=NC(=C2C(=N1)CC3=CC(=CC=C3)NS(=O)(=O)C=C)N,372.13684487999996,7,2,2.4654,115.79,0.23529411764705882,3,9,6,24.39125,37.610184,8.845815,5.4132614,-0.4050155564141855,0.7750994884864195,0,0,0
VSC_cov,C1=CC=C(C=C1)CC[C@@H](/C=C/S(=O)(=O)OC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,598.2137578080001,6,2,5.564200000000005,110.8,0.17647058823529413,4,9,14,8.116591,-46.296936,1.3204011,5.6620474,1.6991258440112929,-1.06820971404884,0,0,0
